gene_id,PR05826,PR05827,PR05851,,Genotype,BLS:STM
AT2G07777,0.078797143,2.345741248,0,,,
AT2G07779,0,0,1.362127757,,,
AT2G07785,0,0,0,,,
AT2G07787,0.586518356,1.97291317,1.857780714,,,
AT2G07795,0,0,0,,,
AT2G07798,0.265687802,0,0,,,
AT2G07806,0,0,0.752898386,,,
AT2G07815,0,0,0,,,
AT2G07820,0,0,0,,,
AT2G07825,0,0,0,,,
AT2G07827,0,0,0,,,
AT2G07830,0.252727422,0.765105351,0,,,
AT2G07835,0,0,0,,,
AT2G07981,0,0,0,,,
AT2G08986,0,0,0,,,
AT2G09388,0,0,0,,,
AT2G09838,0,0,0,,,
AT2G09840,0,0,0,,,
AT2G09970,0.682515372,0.062613412,0.107199105,,,
AT2G09990,422.1562287,451.4052176,365.4738354,,,
AT2G10014,0,0,0,,,
AT2G10020,0,0,0,,,
AT2G10260,0,0,0,,,
AT2G10340,0,0,0,,,
AT2G10440,0,0,0,,,
AT2G10450,0,0,0,,,
AT2G10535,0,0,0,,,
AT2G10550,0,0,0,,,
AT2G10557,0,0,0,,,
AT2G10560,0,0,0,,,
AT2G10602,0,0,0,,,
AT2G10608,0,0,0,,,
AT2G10920,0,0,0,,,
AT2G10930,2.210522513,2.788383947,1.790225052,,,
AT2G10931,25.36327138,12.48530126,2.40477992,,,
AT2G10940,216.9595673,249.4147371,722.1596193,,,
AT2G10950,13.80551662,13.77643701,14.87427343,,,
AT2G10965,0,0,0,,,
AT2G10970,0,0,0,,,
AT2G10975,0,0,0,,,
AT2G11000,14.58330825,11.05886843,8.619602101,,,
AT2G11005,0,0,0,,,
AT2G11010,0,0,0,,,
AT2G11015,0,0,0,,,
AT2G11200,0,0,0,,,
AT2G11270,0.616775255,0,1.06561015,,,
AT2G11271,0,0,0,,,
AT2G11405,0,0,0,,,
AT2G11462,0,0,0,,,
AT2G11520,13.56567602,14.01694964,12.40195046,,,
AT2G11522,0,0,0,,,
AT2G11570,0,0,0,,,
AT2G11620,0,0,0.291093504,,,
AT2G11623,0,0,0,,,
AT2G11626,0,0,0,,,
AT2G11651,0,0,0,,,
AT2G11773,0,0,0,,,
AT2G11778,0,0,0,,,
AT2G11810,0.511420512,0.471212952,0.23050108,,,
AT2G11851,0,0,0,,,
AT2G11890,109.8058725,94.95042019,74.83310406,,,
AT2G11891,4.070716682,4.294609204,18.22193356,,,
AT2G11910,437.3425598,377.1124296,196.9247557,,,
AT2G12170,18.02525682,17.42739967,5.035007958,,,
AT2G12190,0,0.387275548,0.593251966,,,
AT2G12200,0,0,0,,,
AT2G12280,1.25252821,0.229811864,0.393456055,,,
AT2G12290,0,0,0,,,
AT2G12400,10.18976447,9.47253126,6.539936536,,,
AT2G12405,0,0,0,,,
AT2G12461,3.223678665,10.92117046,9.547866942,,,
AT2G12462,18.40259992,14.93179604,9.094343263,,,
AT2G12465,0,2.489628524,0,,,
AT2G12475,0,0,0,,,
AT2G12480,0.140024652,0,0,,,
AT2G12550,7.398673821,5.608960604,4.101936619,,,
AT2G12557,0,0,0,,,
AT2G12646,0.645094119,0,0,,,
AT2G12875,0,0,0,,,
AT2G12880,0,0,0,,,
AT2G12900,0,0,0,,,
AT2G12905,0,0,0,,,
AT2G12935,0,0,0,,,
AT2G12940,0,0,0,,,
AT2G12945,0,0,0,,,
AT2G12977,0,0,0,,,
AT2G13100,12.50131027,9.630931397,12.14019013,,,
AT2G13125,0,0,0,,,
AT2G13126,0,0,0,,,
AT2G13150,0,0,0,,,
AT2G13272,0,0,0,,,
AT2G13273,0,0,0,,,
AT2G13290,5.209535965,4.968253166,5.58827157,,,
AT2G13295,0,0,0,,,
AT2G13350,0,0,0,,,
AT2G13360,132.1776988,116.867622,255.0848034,,,
AT2G13363,0,0,0,,,
AT2G13370,8.229390879,9.783590632,6.808044255,,,
AT2G13422,2.664469101,0,0,,,
AT2G13430,0,0,0,,,
AT2G13440,19.2208978,21.07174816,18.66878334,,,
AT2G13450,0,0,0,,,
AT2G13463,0,0,0,,,
AT2G13500,0,0,0,,,
AT2G13510,0,0,0,,,
AT2G13540,29.87720358,26.99707426,17.6281289,,,
AT2G13542,0,0,0,,,
AT2G13547,0,0,0,,,
AT2G13550,1.537193712,0.919247455,0,,,
AT2G13560,63.59901763,63.6100088,54.68219469,,,
AT2G13570,0,0,0,,,
AT2G13600,2.58303356,2.381911072,2.949511188,,,
AT2G13610,9.43723073,9.764706092,16.58023817,,,
AT2G13620,0,0,0,,,
AT2G13623,0,0,0,,,
AT2G13630,0,0,0,,,
AT2G13640,0,0,0,,,
AT2G13650,12.37834697,14.40108476,15.59746976,,,
AT2G13660,0.873187439,0,0.90516997,,,
AT2G13680,0.15079578,0.315214921,0.223312896,,,
AT2G13690,13.17567748,11.47330459,6.602481383,,,
AT2G13720,0,0,0,,,
AT2G13760,0,0,0,,,
AT2G13770,0,0,0,,,
AT2G13790,15.00045093,13.01582603,21.07334159,,,
AT2G13800,4.767816156,3.977615805,4.609383439,,,
AT2G13810,0,0,0,,,
AT2G13820,14.20179446,16.79181215,17.37571374,,,
AT2G13840,14.14924971,12.21119867,8.313228976,,,
AT2G13895,0,0,0,,,
AT2G13900,0,0,0,,,
AT2G13950,0,0,0,,,
AT2G13960,5.970057699,4.8473562,3.319622612,,,
AT2G13980,0,0,0,,,
AT2G14000,0,0,0,,,
AT2G14045,64.6982199,83.56650671,129.5366094,,,
AT2G14050,5.365086761,7.014056992,1.162124454,,,
AT2G14060,0,0,0.049728474,,,
AT2G14070,0,0.424626997,0,,,
AT2G14080,3.681174416,1.702611086,8.700847085,,,
AT2G14095,0,0,0,,,
AT2G14100,0.099824897,0,0.448418606,,,
AT2G14110,12.42333906,12.59152437,10.40392569,,,
AT2G14120,25.07305629,21.49379293,15.86890848,,,
AT2G14160,0.963890631,0,0,,,
AT2G14170,51.43418698,49.30692913,51.11563634,,,
AT2G14206,0,0,0,,,
AT2G14210,0,0,0,,,
AT2G14247,0,3.17663994,0,,,
AT2G14255,31.16265589,33.84225768,27.73682017,,,
AT2G14260,33.01641648,42.37465369,35.14667556,,,
AT2G14270,0,0,0,,,
AT2G14282,0,0,0,,,
AT2G14285,130.0241821,160.5569466,123.2945318,,,
AT2G14288,0,0,0,,,
AT2G14289,0,0,0,,,
AT2G14290,0.20489483,0,0,,,
AT2G14365,0,0,0,,,
AT2G14378,0,0,0,,,
AT2G14390,0,0,0,,,
AT2G14440,0,0,0,,,
AT2G14460,63.4044962,89.37766402,68.62529365,,,
AT2G14500,0,0,0,,,
AT2G14510,0,0,0,,,
AT2G14520,4.56995552,7.694361364,3.420005405,,,
AT2G14530,22.22899834,23.26747743,19.07261556,,,
AT2G14540,0,0,0,,,
AT2G14560,0.049816463,0,0.086068512,,,
AT2G14580,42.9823822,34.79025342,0,,,
AT2G14610,0.895466296,0.193637774,0,,,
AT2G14620,0.310854728,0.383402793,0.835438357,,,
AT2G14635,0,0,0,,,
AT2G14660,15.57532078,16.04636045,10.92149874,,,
AT2G14670,0,0,0,,,
AT2G14680,15.40785816,13.17863699,10.63717182,,,
AT2G14690,0,0,0,,,
AT2G14692,2.59045607,0,0,,,
AT2G14700,0,0,0,,,
AT2G14710,0,0,0,,,
AT2G14720,24.56197139,27.82842644,25.84299439,,,
AT2G14740,16.75353783,18.60215602,20.91916396,,,
AT2G14750,16.12254969,22.61157921,47.17921616,,,
AT2G14760,0,0,0,,,
AT2G14800,1.218056639,0.909255635,1.902654644,,,
AT2G14810,0,0,0,,,
AT2G14820,0,0.230535681,0,,,
AT2G14830,6.30818753,4.665180835,6.295296885,,,
AT2G14835,39.70024536,41.91694909,34.86775537,,,
AT2G14846,0,0,0,,,
AT2G14850,9.190796195,10.169962,7.84756187,,,
AT2G14860,15.68608182,13.92814314,8.420426132,,,
AT2G14870,0,0,0,,,
AT2G14880,209.498574,225.6970985,142.5876432,,,
AT2G14890,347.7147596,312.8762847,274.2214519,,,
AT2G14900,12.73838948,5.372115862,15.76711972,,,
AT2G14910,64.47357331,61.36065837,81.0458473,,,
AT2G14920,0,0,0,,,
AT2G14935,0,0,0,,,
AT2G14960,0.192859674,0,0.212040192,,,
AT2G15000,82.99618076,82.2163208,34.92693973,,,
AT2G15010,0,0,0,,,
AT2G15020,0,0,0,,,
AT2G15025,0,0,0,,,
AT2G15029,0,0,0,,,
AT2G15042,0.895231142,1.999025256,9.082759453,,,
AT2G15050,33.50880272,44.8614998,111.0228278,,,
AT2G15080,0.042121237,0.095638169,4.857622854,,,
AT2G15090,86.85014543,82.80545794,70.42047091,,,
AT2G15110,0,0,0,,,
AT2G15130,0,0,0.554494485,,,
AT2G15170,0,0,0,,,
AT2G15180,0,0,0,,,
AT2G15185,0,0,0,,,
AT2G15220,0,0,0,,,
AT2G15230,14.2277841,13.11035853,13.26765774,,,
AT2G15240,48.4916994,46.8266652,36.58285975,,,
AT2G15260,0,0,0,,,
AT2G15270,42.8288737,47.77788648,22.85979681,,,
AT2G15280,35.39435027,42.96457939,21.80175063,,,
AT2G15290,102.3273758,101.2901593,89.39069871,,,
AT2G15300,0,0,0,,,
AT2G15310,0,1.319744829,1.477370188,,,
AT2G15318,0,0,0,,,
AT2G15320,1.677371033,1.092056376,7.712457794,,,
AT2G15325,0,0,0,,,
AT2G15327,0,0,0,,,
AT2G15340,0,0,0,,,
AT2G15345,0,0,0,,,
AT2G15350,0,0,0,,,
AT2G15360,0,0,0,,,
AT2G15370,0,0,0,,,
AT2G15390,0,0,0.333997211,,,
AT2G15400,6.799947185,5.947100137,3.244782906,,,
AT2G15420,0,0,0,,,
AT2G15430,47.34058469,45.58354226,35.07722211,,,
AT2G15440,2.763153142,4.531123914,1.08498488,,,
AT2G15450,0,0,0,,,
AT2G15460,0,0,0,,,
AT2G15470,0,0,0,,,
AT2G15480,0.27773962,0.582111082,0.959708275,,,
AT2G15490,0,0,0.332206711,,,
AT2G15500,0,0,0,,,
AT2G15530,10.12301143,14.70060295,8.825053072,,,
AT2G15535,0,0,0,,,
AT2G15560,9.917746098,9.453475168,9.060730874,,,
AT2G15570,24.690747,26.94773915,19.33443056,,,
AT2G15580,2.103923712,1.804664737,18.26574799,,,
AT2G15590,0,0,0,,,
AT2G15610,0,0,0,,,
AT2G15620,45.10129649,37.53274048,40.98913917,,,
AT2G15630,1.451975377,1.948094677,0.997736892,,,
AT2G15640,0,0,0,,,
AT2G15660,0,0,0,,,
AT2G15670,0,0,0,,,
AT2G15680,1.433018252,1.279245295,7.237079996,,,
AT2G15690,19.31229664,15.48634791,13.76621333,,,
AT2G15695,22.07733107,24.68812628,16.24384726,,,
AT2G15710,0,0,0,,,
AT2G15730,7.778876779,5.516150852,4.203137078,,,
AT2G15740,0,0,0,,,
AT2G15760,0.229534082,0.099269998,3.059245341,,,
AT2G15770,0,0,0,,,
AT2G15780,0,0,0,,,
AT2G15790,12.79484932,16.40678952,9.594023758,,,
AT2G15820,7.03385013,6.077036779,8.024420526,,,
AT2G15830,8.351321063,12.01710246,42.75164303,,,
AT2G15860,22.79601342,25.0755385,11.52563938,,,
AT2G15880,2.120757992,2.987554229,26.68123875,,,
AT2G15890,593.2144401,674.3378531,313.2016279,,,
AT2G15900,9.570368356,10.62458356,10.30953723,,,
AT2G15910,32.5778008,38.58653601,31.66947034,,,
AT2G15930,0,0,0,,,
AT2G15960,230.0856366,235.6720663,639.890698,,,
AT2G15970,267.9421228,259.1929624,312.4756454,,,
AT2G15980,4.485278647,3.289901902,3.838759129,,,
AT2G16005,0,0,0,,,
AT2G16015,0,0,0,,,
AT2G16016,0,0,0,,,
AT2G16018,0,0,0,,,
AT2G16019,0,0,0,,,
AT2G16020,0,0,0,,,
AT2G16030,0,0,0,,,
AT2G16040,0,0,0,,,
AT2G16050,0.509597915,0,1.907616858,,,
AT2G16060,7.980535471,5.325640148,4.225375898,,,
AT2G16070,24.72708067,25.05471615,16.91413929,,,
AT2G16090,9.053513135,8.273613985,8.951125258,,,
AT2G16120,0,0,0,,,
AT2G16130,0,0,0,,,
AT2G16190,0,0,0,,,
AT2G16200,0,0,0,,,
AT2G16210,0,0,0,,,
AT2G16220,0,0,0,,,
AT2G16225,0,0,0,,,
AT2G16230,0,0,0,,,
AT2G16250,6.447860088,6.278430012,2.286641169,,,
AT2G16270,18.10592453,23.66457429,4.475562629,,,
AT2G16280,47.10287373,46.90110718,51.05456629,,,
AT2G16290,0,0,0,,,
AT2G16300,0,0,0,,,
AT2G16340,0,0,0,,,
AT2G16360,0,1.161826645,0,,,
AT2G16365,35.51485344,35.62437899,44.88202216,,,
AT2G16370,34.47299232,39.73447125,17.66125868,,,
AT2G16380,0.9832388,0.725081592,11.43391913,,,
AT2G16385,0,0,0,,,
AT2G16390,12.86777729,10.76225244,6.343317112,,,
AT2G16400,36.23420541,45.35453703,28.09504325,,,
AT2G16405,15.01713664,14.39654755,13.56568052,,,
AT2G16430,22.20390917,26.88798806,11.41316184,,,
AT2G16440,18.65861519,16.09157304,5.953342743,,,
AT2G16450,0,0,0,,,
AT2G16460,18.03226563,17.3821337,16.2747732,,,
AT2G16485,21.249333,18.2133027,14.57206863,,,
AT2G16490,0,0,0,,,
AT2G16500,18.57169075,21.12111596,29.97290023,,,
AT2G16505,0,0,0,,,
AT2G16510,83.5225836,78.70847415,106.9795091,,,
AT2G16520,0,0,0,,,
AT2G16530,5.150790559,2.218953795,2.185739889,,,
AT2G16535,0,0,0,,,
AT2G16570,1.937131171,3.098204386,0.568325413,,,
AT2G16575,0,0,0,,,
AT2G16580,16.63595642,5.08432394,0.821204152,,,
AT2G16586,0,0,0,,,
AT2G16592,0,0,0,,,
AT2G16594,0,0,0,,,
AT2G16595,9.416102224,6.887972251,7.601352402,,,
AT2G16600,1111.097227,981.1626014,743.7664884,,,
AT2G16620,0,0,0,,,
AT2G16630,4.893083688,3.36929727,30.48355435,,,
AT2G16640,34.75117207,34.73929048,25.21443735,,,
AT2G16650,19.4112814,18.85717121,12.18300602,,,
AT2G16660,24.55013577,22.00249033,117.9846675,,,
AT2G16668,0,0,0,,,
AT2G16676,0,0,0,,,
AT2G16700,30.00611615,19.38798213,93.86249403,,,
AT2G16710,27.77544564,35.50832683,48.73390418,,,
AT2G16720,0.153508508,0.580913322,6.232635365,,,
AT2G16730,0,0,0,,,
AT2G16740,2.433985569,5.89490566,9.371647922,,,
AT2G16750,7.561784387,6.649483563,8.806285044,,,
AT2G16760,0,0,0,,,
AT2G16770,12.18550536,10.6655686,7.160900207,,,
AT2G16780,51.16150739,54.31818849,34.04009654,,,
AT2G16790,0.381751421,0,0.188444742,,,
AT2G16800,43.91968951,39.5550578,39.69212112,,,
AT2G16810,0,0,0,,,
AT2G16835,0,0,0,,,
AT2G16850,89.87675542,90.47256517,30.02958151,,,
AT2G16860,61.47784707,66.62046095,47.95887179,,,
AT2G16870,0.709458239,1.073904628,1.854737666,,,
AT2G16880,7.980275959,8.980732572,7.435208884,,,
AT2G16881,0,0,0,,,
AT2G16890,0.346115216,0.087318913,1.04647811,,,
AT2G16900,17.90999393,17.63671048,20.94049147,,,
AT2G16910,0,0,0,,,
AT2G16920,4.791052025,7.346999861,5.031457534,,,
AT2G16930,81.89183706,76.90542822,83.15884111,,,
AT2G16940,95.63064996,87.00579371,71.28670296,,,
AT2G16950,17.04612611,17.93699551,14.16595493,,,
AT2G16955,0,0,0,,,
AT2G16960,0,0,0,,,
AT2G16970,0,0,0,,,
AT2G16980,0,0,0,,,
AT2G16990,0.612186555,0.549134694,1.057682197,,,
AT2G17000,0,0,0,,,
AT2G17010,0,0,0,,,
AT2G17020,15.56639356,16.32923476,12.53430021,,,
AT2G17030,6.526933432,6.304618116,8.249076219,,,
AT2G17033,18.3686885,13.74215903,15.56717436,,,
AT2G17036,1.666587122,1.852422902,1.001524504,,,
AT2G17040,0,1.056968644,0.969435949,,,
AT2G17043,0,0,0,,,
AT2G17050,0,0,0.026404499,,,
AT2G17055,0.075633754,0,0,,,
AT2G17060,0,0.157371168,0.044905311,,,
AT2G17070,0,0,0,,,
AT2G17080,0,0,0,,,
AT2G17090,0,0,0,,,
AT2G17110,6.11262931,6.553082165,7.463336047,,,
AT2G17120,28.22194876,18.91692101,27.79694169,,,
AT2G17130,14.95143667,11.08155305,15.81041146,,,
AT2G17140,1.480260612,1.063569306,0.388734583,,,
AT2G17150,5.829949486,5.159276342,5.055910311,,,
AT2G17160,0,0,0,,,
AT2G17170,0,0,0,,,
AT2G17180,0.344119626,0,0,,,
AT2G17190,33.08478588,32.0289093,24.14644921,,,
AT2G17200,33.48821471,36.55965366,34.08562553,,,
AT2G17210,0.738062903,1.591832316,0.350044005,,,
AT2G17220,10.78628455,11.66585935,12.94138592,,,
AT2G17230,45.74574621,53.23017295,20.26298685,,,
AT2G17240,240.6735782,247.7657119,261.804543,,,
AT2G17250,24.39869005,32.21958354,14.46427507,,,
AT2G17260,1.665293188,0.999512628,2.03092758,,,
AT2G17265,28.01323384,26.88798806,31.55814512,,,
AT2G17270,16.94659649,11.46835333,13.2245657,,,
AT2G17280,0.723803902,2.15279643,0.394902585,,,
AT2G17290,4.563005188,3.875597872,3.514753771,,,
AT2G17300,4.440781835,9.037351543,3.196830449,,,
AT2G17305,0,0,0,,,
AT2G17310,0,0,0,,,
AT2G17320,43.33646951,37.0308172,34.6176115,,,
AT2G17340,32.91568637,34.77902804,25.10206866,,,
AT2G17350,34.24670737,25.87525782,32.46679331,,,
AT2G17360,595.963092,585.2413483,477.0744775,,,
AT2G17370,6.165561517,4.308870398,6.200601866,,,
AT2G17380,74.96332135,83.71606434,72.9350947,,,
AT2G17390,104.8196137,100.260588,83.28438284,,,
AT2G17410,26.38512816,25.31069609,15.08156556,,,
AT2G17420,65.47907429,59.51066135,48.5580832,,,
AT2G17430,1.144952959,0.558447061,0.824228845,,,
AT2G17440,13.17347679,14.26599662,11.82159996,,,
AT2G17442,45.72718107,43.87158439,16.60498599,,,
AT2G17450,62.05952822,55.43037443,63.42786608,,,
AT2G17470,0.365259112,0.426793461,1.129269977,,,
AT2G17480,11.09447852,8.414441457,11.60331052,,,
AT2G17500,0.130501565,0,3.652600231,,,
AT2G17510,18.27895359,21.16061362,14.15567884,,,
AT2G17520,4.147190954,4.35891968,6.527305117,,,
AT2G17525,2.974686397,4.085849683,2.198521993,,,
AT2G17530,16.47083633,16.33670527,14.97943411,,,
AT2G17540,17.11953577,26.63361297,14.26990983,,,
AT2G17550,1.115888769,1.823174119,3.029611626,,,
AT2G17556,0,0,0,,,
AT2G17560,379.5111325,424.2756869,175.8026759,,,
AT2G17570,7.42130658,6.959184598,5.201329542,,,
AT2G17580,10.79926277,11.04961515,4.888873162,,,
AT2G17590,0,0,0,,,
AT2G17600,0,0,0,,,
AT2G17620,14.00051141,10.67529552,4.662911763,,,
AT2G17630,13.52181325,10.70363696,5.290263155,,,
AT2G17640,5.916473741,6.164135809,8.122317364,,,
AT2G17650,2.933562835,2.060126385,3.052867224,,,
AT2G17660,0,0,0,,,
AT2G17670,7.168417229,3.69581062,4.475562629,,,
AT2G17680,0,0,0,,,
AT2G17690,0.098216344,0,0.169689578,,,
AT2G17695,14.03373289,14.26339604,26.331951,,,
AT2G17700,16.13944111,13.72527199,11.6184624,,,
AT2G17705,19.99508279,23.8537533,20.69947716,,,
AT2G17710,8.126921005,6.765931637,14.86003801,,,
AT2G17720,22.95924764,17.36771679,28.75395717,,,
AT2G17723,0,0,0,,,
AT2G17730,19.3774273,10.7446094,14.87155456,,,
AT2G17740,0,0,0,,,
AT2G17750,0,0,0,,,
AT2G17760,7.015398541,8.625545673,8.498344603,,,
AT2G17770,2.326123818,3.41434769,0,,,
AT2G17780,7.60364084,5.96794406,11.20500572,,,
AT2G17785,0,0,0,,,
AT2G17787,9.564760875,11.38947597,12.2286142,,,
AT2G17790,13.93849459,11.53127689,11.04123572,,,
AT2G17800,68.92183121,65.43196422,57.23295241,,,
AT2G17820,5.249533494,4.302028627,9.203060903,,,
AT2G17830,4.590681644,5.585591894,6.753000828,,,
AT2G17840,19.14535745,17.24273848,54.69473447,,,
AT2G17845,0,0,0,,,
AT2G17850,0,0,0,,,
AT2G17860,0,0,0,,,
AT2G17870,35.13413266,35.35107628,20.86619928,,,
AT2G17880,53.22502286,57.15321134,33.13584257,,,
AT2G17890,0,0,0,,,
AT2G17900,14.36868357,14.6520591,8.523108874,,,
AT2G17920,0,0,0,,,
AT2G17930,11.36336884,11.28558481,6.026178653,,,
AT2G17940,0,0,0,,,
AT2G17950,0,0,0,,,
AT2G17960,0,0,0,,,
AT2G17970,9.076794892,7.986414652,7.471017932,,,
AT2G17972,43.07651478,37.15653137,30.28745528,,,
AT2G17975,22.76519759,23.08968492,15.04055248,,,
AT2G17980,20.88864576,18.86488264,16.84750009,,,
AT2G17990,53.1234531,56.415423,29.99551119,,,
AT2G18000,3.35122198,4.742325858,3.460658092,,,
AT2G18010,0,2.035767041,0,,,
AT2G18020,1033.621977,983.9550226,608.0544316,,,
AT2G18030,28.76930036,25.38249505,24.85253601,,,
AT2G18040,166.0482341,198.5852192,126.2108661,,,
AT2G18050,1.23355051,0,15.77103022,,,
AT2G18060,0.707774883,2.285560612,0.097826506,,,
AT2G18070,0,0,0,,,
AT2G18080,0,0,0,,,
AT2G18090,14.4060757,17.36402731,16.62196836,,,
AT2G18100,2.302627618,1.766613117,3.596799191,,,
AT2G18110,154.1767992,145.8943778,135.2700222,,,
AT2G18120,1.71922645,6.705250635,0.642233202,,,
AT2G18130,0,0,0,,,
AT2G18140,0,0,0,,,
AT2G18150,0,0,0,,,
AT2G18160,118.4983044,123.3495137,91.38474392,,,
AT2G18162,77.46697201,69.46063583,52.00177531,,,
AT2G18170,18.87031414,18.16416779,17.85373493,,,
AT2G18180,0.315118091,0.336701103,0.192152957,,,
AT2G18190,0,0,0,,,
AT2G18193,0.188016973,0.33730451,0.685771693,,,
AT2G18196,1.15774573,9.288122506,5.5006915,,,
AT2G18200,0,0,0,,,
AT2G18210,1.243418914,0.752863666,0.572872017,,,
AT2G18220,38.88731701,34.54042272,18.06606196,,,
AT2G18230,32.93072922,45.54997064,5.885671403,,,
AT2G18240,12.83559314,10.40933872,13.78957134,,,
AT2G18245,10.56958016,7.285439261,9.915782868,,,
AT2G18250,28.21694522,25.10727071,24.67880862,,,
AT2G18260,0.40634605,0,0,,,
AT2G18270,0,0,0,,,
AT2G18280,75.47080622,80.50135048,136.1930704,,,
AT2G18290,50.84273365,52.06548523,40.25687422,,,
AT2G18300,21.14947696,17.58973709,25.74981239,,,
AT2G18320,0.193678959,0,0,,,
AT2G18328,1.195595109,0.268113841,5.737900807,,,
AT2G18330,15.64846932,14.44531715,6.154776865,,,
AT2G18340,0.068020728,0,0,,,
AT2G18350,12.44994857,12.04677285,9.665853891,,,
AT2G18360,1.7159709,0.432909928,0,,,
AT2G18370,0,0,0,,,
AT2G18380,8.62659055,2.45150981,6.424252578,,,
AT2G18390,94.25917572,72.40803476,96.15241003,,,
AT2G18400,87.72340557,82.53481125,64.135247,,,
AT2G18410,15.99865669,14.52748037,9.643345612,,,
AT2G18420,0,0,0,,,
AT2G18450,0.196432688,1.222395806,0,,,
AT2G18460,0,0,0,,,
AT2G18465,8.628433602,11.85581465,9.516809754,,,
AT2G18470,0,0,0,,,
AT2G18480,0.061071656,0,0,,,
AT2G18490,0,0,0,,,
AT2G18500,7.213928297,12.93818976,0,,,
AT2G18510,25.98996035,27.57742365,19.52525675,,,
AT2G18520,9.248979192,12.17838335,7.049812256,,,
AT2G18530,0,0,0,,,
AT2G18540,0,0,0.050571329,,,
AT2G18550,0,0,1.863130144,,,
AT2G18560,1.577390573,2.909140732,5.779466702,,,
AT2G18570,1.011982839,1.243228512,1.558370003,,,
AT2G18590,0,0,0,,,
AT2G18600,1.281300852,3.204392843,2.598713785,,,
AT2G18610,0,0,0,,,
AT2G18620,2.084274999,0,2.263502939,,,
AT2G18630,29.11304436,35.82790288,24.67239094,,,
AT2G18640,0,0,0,,,
AT2G18650,2.370511687,3.427936633,0.760001201,,,
AT2G18660,1.186468429,0,24.18853696,,,
AT2G18670,22.94403948,17.75296648,19.47607474,,,
AT2G18680,2.662413183,1.343362058,3.356671972,,,
AT2G18690,0,0,5.54249242,,,
AT2G18700,27.49545493,21.40965137,11.32633694,,,
AT2G18710,52.82277813,45.04603958,74.6251421,,,
AT2G18720,0.175997015,0,0.418099269,,,
AT2G18721,0,0,0,,,
AT2G18730,11.25179692,12.3381713,15.9619248,,,
AT2G18740,214.8041101,212.0659982,199.3385423,,,
AT2G18750,38.4867759,49.19394071,40.91942975,,,
AT2G18760,3.070170157,4.488875673,3.571408563,,,
AT2G18770,20.72364856,16.82645485,12.48356166,,,
AT2G18780,1.480260612,3.297583442,0.579048534,,,
AT2G18790,11.93420682,15.48408861,11.76695239,,,
AT2G18800,0,0,0,,,
AT2G18810,0,0,0,,,
AT2G18830,0,0,0,,,
AT2G18840,15.24878396,21.72863023,27.17079156,,,
AT2G18850,14.05703368,11.68660919,9.70802188,,,
AT2G18860,20.304989,17.07533099,9.825140856,,,
AT2G18870,0,0,0,,,
AT2G18876,20.61543108,21.40430497,24.82009145,,,
AT2G18880,0,0,0,,,
AT2G18890,12.26017377,8.354509155,5.602994437,,,
AT2G18900,20.87811054,18.76963418,9.518215182,,,
AT2G18910,31.9489582,37.6273402,33.63453127,,,
AT2G18915,9.227441558,7.534787504,8.161320089,,,
AT2G18920,0,0,0,,,
AT2G18930,0,0,0,,,
AT2G18938,0,0,0.733698792,,,
AT2G18940,17.34944576,11.80319876,9.484059812,,,
AT2G18950,33.97836795,25.13261039,14.17640142,,,
AT2G18960,80.38594206,87.20670795,137.4327505,,,
AT2G18969,2.296086062,0,2.84808531,,,
AT2G18970,0.493420204,0,2.55746436,,,
AT2G18980,0.639618783,0.193637774,1.160331052,,,
AT2G18990,38.71021147,45.82090838,26.34670831,,,
AT2G19000,0,0,0,,,
AT2G19010,0,0,0,,,
AT2G19020,0,0,0,,,
AT2G19030,0,0,0,,,
AT2G19040,0,0,0,,,
AT2G19045,0,0,0,,,
AT2G19050,0,0,0,,,
AT2G19060,0,0,0,,,
AT2G19070,0,0,0,,,
AT2G19080,32.49546792,50.49533904,23.90743582,,,
AT2G19090,10.85766618,14.4593959,5.074134809,,,
AT2G19110,5.83901607,5.589247874,5.952154903,,,
AT2G19120,1.073222863,0.853000131,1.066586878,,,
AT2G19130,0.487468211,0.466692729,3.498389124,,,
AT2G19146,0,0,0,,,
AT2G19150,0,0,0,,,
AT2G19160,14.2704618,12.36242377,14.59373333,,,
AT2G19170,16.08876393,13.86503415,9.960320753,,,
AT2G19180,54.22688041,51.29464636,53.90566545,,,
AT2G19190,0,0,0,,,
AT2G19210,0,0,0.121784017,,,
AT2G19220,0,0,0,,,
AT2G19230,0,0,0,,,
AT2G19240,0.38194596,1.21846742,0.681179568,,,
AT2G19260,9.62403616,10.14208481,6.74167029,,,
AT2G19270,30.62494732,33.57679003,28.14631609,,,
AT2G19280,3.971534955,4.941948494,1.857294002,,,
AT2G19290,0,2.614109951,0,,,
AT2G19300,0,0,0,,,
AT2G19310,4.386293714,6.158393994,29.54420484,,,
AT2G19320,0,0,0,,,
AT2G19330,0,0,0,,,
AT2G19340,23.09501133,17.2713334,10.42071299,,,
AT2G19350,14.54640716,19.20365387,13.59882491,,,
AT2G19360,0,0,0,,,
AT2G19380,4.522750664,8.004115158,3.615438215,,,
AT2G19385,33.33804334,36.521768,24.84261575,,,
AT2G19390,4.266130624,4.719201792,3.663166772,,,
AT2G19400,4.76879413,4.792534909,2.339498647,,,
AT2G19410,0.103359843,0.325948872,0,,,
AT2G19420,0,0,0,,,
AT2G19430,33.70408605,33.41514459,12.55103433,,,
