"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
1.03148147790358e-47,0.971427155977576,0.32,0.211,2.02789258555845e-43,"Chir01Ox-b12770.2"
0,1.85749803869771,0.631,0.212,0,"Chir08Ox-b07120.2"
0,1.10015847810988,0.651,0.213,0,"Chir07Ox-b29090.2"
0,0.695300290977678,0.611,0.213,0,"Chir08Ox-b16490.2"
1.45980635546606e-212,0.335596837986283,0.525,0.213,2.86997929484628e-208,"Chir07Ox-b21650.2"
3.10121606426505e-132,0.279126053843385,0.451,0.213,6.0969907823451e-128,"Chir04Ox-b00520.2"
0,0.556317826706333,0.75,0.214,0,"Chir03Ox-b20320.2"
2.59422903303915e-213,1.07910406051611,0.511,0.214,5.10025427895496e-209,"Chir07Ox-b30590.2"
2.64701787674194e-286,0.875415856840553,0.556,0.215,5.20403714567465e-282,"Chir04Ox-b19210.2"
4.94206665189292e-165,0.294453267459845,0.476,0.215,9.71610303762148e-161,"Chir05Ox-b18480.2"
0,1.18702165959946,0.919,0.216,0,"Chir04Ox-b08700.2"
0,0.588985911052649,0.644,0.216,0,"Chir08Ox-b18690.2"
